sourceImageRepositoryUrlId,url,occid
A8B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075790_lg.jpg,904684
A9B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075791_lg.jpg,904685
AAB2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075792_lg.jpg,904686
ABB2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075793_lg.jpg,904687
ACB2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075794_lg.jpg,904688
ADB2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075795_lg.jpg,904689
AEB2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075796_lg.jpg,904690
AFB2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075797_lg.jpg,904691
B0B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075798_lg.jpg,904692
B1B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075799_lg.jpg,904693
B2B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075800_lg.jpg,904694
B3B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075801_lg.jpg,904695
B4B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075802_lg.jpg,904696
B5B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075803_lg.jpg,904697
B6B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075804_lg.jpg,904698
