sourceImageId,fileName,url,alternateId
DFCDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000016_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000016_lg.jpg,1010344
E0CDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000017_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000017_lg.jpg,1010345
E1CDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000018_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000018_lg.jpg,1010346
E2CDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000019_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000019_lg.jpg,1010347
E3CDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000020_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000020_lg.jpg,1010348
E4CDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000021_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000021_lg.jpg,1010349
E5CDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000022_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000022_lg.jpg,1010350
EACDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000027_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000027_lg.jpg,1010355
EBCDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000028_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000028_lg.jpg,1010356
ECCDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000029_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000029_lg.jpg,1010357
EDCDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000030_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000030_lg.jpg,1010358
EFCDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000032_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000032_lg.jpg,1010360
F0CDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000033_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000033_lg.jpg,1010361
F2CDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000035_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000035_lg.jpg,1010363
F3CDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000036_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000036_lg.jpg,1010364
F8CDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000041_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000041_lg.jpg,1010369
F9CDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000042_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000042_lg.jpg,1010370
FACDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000043_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000043_lg.jpg,1010371
FBCDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000044_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000044_lg.jpg,1010372
FCCDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000045_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000045_lg.jpg,1010373
FDCDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000046_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000046_lg.jpg,1010374
FECDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000047_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000047_lg.jpg,1010375
FFCDB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000048_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000048_lg.jpg,1010376
00CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000049_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000049_lg.jpg,1010377
01CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000050_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000050_lg.jpg,1010378
02CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000051_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000051_lg.jpg,1010379
03CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000052_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000052_lg.jpg,1010380
04CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000053_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000053_lg.jpg,1010381
05CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000054_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000054_lg.jpg,1010382
06CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000055_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000055_lg.jpg,1010383
07CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000056_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000056_lg.jpg,1010384
08CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000057_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000057_lg.jpg,1010385
09CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000058_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000058_lg.jpg,1010386
0ACEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000059_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000059_lg.jpg,1010387
0CCEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000061_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000061_lg.jpg,1010389
0ECEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000063_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000063_lg.jpg,1010391
0FCEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000064_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000064_lg.jpg,1010392
10CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000065_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000065_lg.jpg,1010393
13CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000068_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000068_lg.jpg,1010396
17CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000072_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000072_lg.jpg,1010400
18CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000073_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000073_lg.jpg,1010401
19CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000074_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000074_lg.jpg,1010402
1ACEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000075_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000075_lg.jpg,1010403
1BCEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000076_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000076_lg.jpg,1010404
1CCEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000077_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000077_lg.jpg,1010405
1ECEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000079_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000079_lg.jpg,1010407
1FCEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000080_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000080_lg.jpg,1010408
22CEB044-616D-E211-BE78-CC52AF888AB6,TENN-L-0000083_lg.jpg,http://storage.idigbio.org/tenn/lichens/TENN-L-0000/TENN-L-0000083_lg.jpg,1010411
