fileName,sourceImageId,url,alternateId
NY01075793_lg_1.jpg,84DD0A14-82C7-444F-A8FD-610323A840B9,NULL,NULL
NY01075793_lg_2.jpg,1F082D8E-C6F5-4BEF-9789-6A5CF5595430,NULL,NULL
NY01075794_lg.jpg,ACB2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075794_lg.jpg,904688
NY01075794_lg_1.jpg,0D2AB0AD-2BD3-4F0E-9ED6-67449C97ED2D,NULL,NULL
NY01075794_lg_2.jpg,8E78B2CA-2436-4E14-B2B3-B54ECE037D42,NULL,NULL
NY01075795_lg.jpg,ADB2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075795_lg.jpg,904689
NY01075795_lg_1.jpg,44078FBD-B934-4C8B-876D-7D72A5026DC6,NULL,NULL
NY01075795_lg_2.jpg,3BEA3941-312C-436C-B5B7-D6DE0A0AEE5A,NULL,NULL
NY01075796_lg.jpg,B9C2D9AD-0E61-4F6F-99B1-4537A99A5303,NULL,NULL
NY01075796_lg_1.jpg,135F083B-33F9-46DD-A88E-564B9D46B6AC,NULL,NULL
NY01075796_lg_2.jpg,13F12FCA-5EE8-4FEB-A43B-8444D539CD66,NULL,NULL
NY01075797_lg.jpg,AFB2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075797_lg.jpg,904691
NY01075797_lg_1.jpg,677AB80D-2527-43B9-BFBC-E176BB3CF2BB,NULL,NULL
NY01075797_lg_2.jpg,8142C656-67BF-4D60-913B-02F998DFFF62,NULL,NULL
NY01075798_lg.jpg,B0B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075798_lg.jpg,904692
NY01075798_lg_1.jpg,7F28464A-AA5D-46AF-8941-ABF87BDFD306,NULL,NULL
NY01075798_lg_2.jpg,2FD23067-8C7C-45F4-9ADD-F04671ADC611,NULL,NULL
NY01075799_lg.jpg,F55C74EA-A637-4F67-A79F-80DEB5D525DB,NULL,NULL
NY01075799_lg_1.jpg,BBE85E02-2F6E-4740-99CD-4557FBC2EF39,NULL,NULL
NY01075799_lg_2.jpg,30E11863-D9BB-4467-B33A-0A9AEE785A97,NULL,NULL
NY01075800_lg.jpg,2270C916-5727-4B5D-8A5C-98EE0397A994,NULL,NULL
NY01075800_lg_1.jpg,DB50E2FF-A347-4F22-AE2F-DFD677F56292,NULL,NULL
NY01075800_lg_2.jpg,186BB0DE-7364-4B7F-93CB-B5BF70D40EAA,NULL,NULL
NY01075801_lg.jpg,58E4CC07-00C1-4707-9CD9-AC95A199C921,NULL,NULL
NY01075801_lg_1.jpg,7E2A70DD-A45F-4AF7-82A1-316DAD23E622,NULL,NULL
NY01075801_lg_2.jpg,802A0759-7D49-4080-838A-1C24A1D4EEFD,NULL,NULL
NY01075802_lg.jpg,B4B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075802_lg.jpg,904696
NY01075802_lg_1.jpg,859B3393-D500-4AC9-A786-01BE973BF8BC,NULL,NULL
NY01075802_lg_2.jpg,E3686E64-EBF8-4D3A-B3C6-4E2E0EF16B75,NULL,NULL
NY01075803_lg.jpg,B5B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075803_lg.jpg,904697
NY01075804_lg.jpg,0B649779-09ED-48A4-86C6-9EB5AF6256B1,NULL,NULL
NY01075805_lg.jpg,B7B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075805_lg.jpg,904699
NY01075806_lg.jpg,B8B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075806_lg.jpg,904700
NY01075807_lg.jpg,9606F964-D75D-4FF8-ADAB-D8375053D902,NULL,NULL
NY01075808_lg.jpg,9E40830F-097E-426C-A0F0-EB591697D1D5,NULL,NULL
NY01075809_lg.jpg,5F1A2190-78B6-4DAC-B715-B99EADEE1459,NULL,NULL
NY01075810_lg.jpg,2D2CBFC6-EEAE-43DF-A7CB-2A57913F1ED3,NULL,NULL
NY01075811_lg.jpg,BF8CAE25-6A38-42C7-BBA0-A80F96447B47,NULL,NULL
NY01075812_lg.jpg,BEB2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075812_lg.jpg,904706
NY01075813_lg.jpg,BFB2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075813_lg.jpg,904707
NY01075814_lg.jpg,C0B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075814_lg.jpg,904708
NY01075815_lg.jpg,C1B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075815_lg.jpg,904709
NY01075816_lg.jpg,C2B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075816_lg.jpg,904710
NY01075817_lg.jpg,C3B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075817_lg.jpg,904711
NY01075818_lg.jpg,C4B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075818_lg.jpg,904712
NY01075819_lg.jpg,C5B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075819_lg.jpg,904713
NY01075820_lg.jpg,C6B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075820_lg.jpg,904714
NY01075821_lg.jpg,C7B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075821_lg.jpg,904715
NY01075822_lg.jpg,C8B2B044-616D-E211-BE78-CC52AF888AB6,http://storage.idigbio.org/ny/lichens/BATCH1/NY01075822_lg.jpg,904716
